t_prop_us,noise_pct,init_factor,warm_start,path_change_ack,path_factor,converged_ack,converged_rtt,detection_ack,detection_delta_ack,final_x_est_us,final_min_rtt_us,true_min_rtt_us,final_err_pct,acks_total,final_confirm_cnt,final_confirm_slow_cnt
500000,5.0,10.0,False,,1.0,4,499,-1,-1,474218,459840,500000,5.1564,10000,0,2
500000,5.0,50.0,False,,1.0,5,499,-1,-1,496216,493393,500000,0.7568,10000,0,2
500000,5.0,100.0,False,,1.0,6,499,-1,-1,485327,477386,500000,2.9346,10000,0,2
500000,10.0,2.0,False,,1.0,6,499,-1,-1,477248,461555,500000,4.550400000000001,10000,0,0
500000,10.0,5.0,False,,1.0,4,499,-1,-1,440303,392427,500000,11.9394,10000,1,1
500000,10.0,10.0,False,,1.0,5,499,-1,-1,411047,411047,500000,17.7906,10000,0,0
500000,10.0,50.0,False,,1.0,6,499,-1,-1,521469,464768,500000,4.2938,10000,1,1
500000,10.0,100.0,False,,1.0,6,499,-1,-1,504746,473980,500000,0.9492,10000,0,1
500000,20.0,2.0,False,,1.0,39,499,-1,-1,353939,353939,500000,29.2122,10000,0,0
500000,20.0,5.0,False,,1.0,8,499,-1,-1,400500,400500,500000,19.900000000000002,10000,0,0
500000,20.0,10.0,False,,1.0,19,499,-1,-1,404440,294810,500000,19.112000000000002,10000,3,3
500000,20.0,50.0,False,,1.0,7,499,-1,-1,385690,385690,500000,22.862,10000,0,0
500000,20.0,100.0,False,,1.0,9,499,-1,-1,412299,391320,500000,17.5402,10000,0,2
1000000,0.0,2.0,False,,1.0,4,499,-1,-1,1000000,1000000,1000000,0.0,10000,0,0
1000000,0.0,5.0,False,,1.0,4,499,-1,-1,1000000,1000000,1000000,0.0,10000,0,0
1000000,0.0,10.0,False,,1.0,4,499,-1,-1,1000000,1000000,1000000,0.0,10000,0,0
1000000,0.0,50.0,False,,1.0,4,499,-1,-1,1000000,1000000,1000000,0.0,10000,0,0
1000000,0.0,100.0,False,,1.0,4,499,-1,-1,1000000,1000000,1000000,0.0,10000,0,0
1000000,0.5,2.0,False,,1.0,4,499,-1,-1,1002305,980817,1000000,0.2305,10000,0,0
1000000,0.5,5.0,False,,1.0,4,499,-1,-1,1005380,980645,1000000,0.538,10000,0,0
1000000,0.5,10.0,False,,1.0,4,499,-1,-1,999257,980748,1000000,0.07429999999999999,10000,0,0
1000000,0.5,50.0,False,,1.0,4,499,-1,-1,1004789,982435,1000000,0.4789,10000,0,0
1000000,0.5,100.0,False,,1.0,4,499,-1,-1,993245,980461,1000000,0.6755,10000,0,0
1000000,1.0,2.0,False,,1.0,4,499,-1,-1,1005106,972011,1000000,0.5106,10000,0,0
1000000,1.0,5.0,False,,1.0,4,499,-1,-1,1006352,972913,1000000,0.6352,10000,0,2
1000000,1.0,10.0,False,,1.0,4,499,-1,-1,998203,974517,1000000,0.1797,10000,0,2
1000000,1.0,50.0,False,,1.0,4,499,-1,-1,991800,975176,1000000,0.8200000000000001,10000,0,0
1000000,1.0,100.0,False,,1.0,4,499,-1,-1,1021766,974621,1000000,2.1766,10000,0,1
1000000,2.0,2.0,False,,1.0,6,499,-1,-1,1010104,1010104,1000000,1.0104,10000,0,0
1000000,2.0,5.0,False,,1.0,7,499,-1,-1,1007737,977407,1000000,0.7736999999999999,10000,0,1
1000000,2.0,10.0,False,,1.0,4,499,-1,-1,1009276,973864,1000000,0.9276,10000,0,0
