t_prop_us,noise_pct,init_factor,warm_start,path_change_ack,path_factor,converged_ack,converged_rtt,detection_ack,detection_delta_ack,final_x_est_us,final_min_rtt_us,true_min_rtt_us,final_err_pct,acks_total,final_confirm_cnt,final_confirm_slow_cnt,trial
1000000,5.0,1.0,False,,1.0,6,249,-1,-1,1030843,941997,1000000,3.0843,5000,0,2,3
1000000,5.0,1.0,False,,1.0,9,249,-1,-1,1019742,916146,1000000,1.9742,5000,2,3,4
1000000,5.0,5.0,True,,1.0,2,249,-1,-1,929012,929012,1000000,7.0988,5000,0,0,0
1000000,5.0,5.0,True,,1.0,4,249,-1,-1,974332,919770,1000000,2.5668,5000,0,1,1
1000000,5.0,5.0,True,,1.0,1,249,-1,-1,1041144,1041144,1000000,4.1144,5000,0,0,2
1000000,5.0,5.0,True,,1.0,4,249,-1,-1,1041498,1022059,1000000,4.1498,5000,0,0,3
1000000,5.0,5.0,True,,1.0,1,249,-1,-1,1007046,1003732,1000000,0.7046,5000,0,0,4
1000000,5.0,10.0,True,,1.0,1,249,-1,-1,959101,959101,1000000,4.0899,5000,0,0,0
1000000,5.0,10.0,True,,1.0,1,249,-1,-1,978057,959518,1000000,2.1943,5000,0,0,1
1000000,5.0,10.0,True,,1.0,1,249,-1,-1,1002048,936357,1000000,0.20479999999999998,5000,0,1,2
1000000,5.0,10.0,True,,1.0,1,249,-1,-1,1000390,911635,1000000,0.039,5000,0,1,3
1000000,5.0,10.0,True,,1.0,3,249,-1,-1,1006492,1006492,1000000,0.6492,5000,0,0,4
1000000,10.0,1.0,False,,1.0,4,249,-1,-1,910845,869892,1000000,8.9155,5000,0,0,0
1000000,10.0,1.0,False,,1.0,5,249,-1,-1,1006346,1006346,1000000,0.6346,5000,0,0,1
1000000,10.0,1.0,False,,1.0,4,249,-1,-1,1073594,911801,1000000,7.359400000000001,5000,1,1,2
1000000,10.0,1.0,False,,1.0,4,249,-1,-1,1066170,883718,1000000,6.617000000000001,5000,2,2,3
1000000,10.0,1.0,False,,1.0,7,249,-1,-1,989449,989449,1000000,1.0551,5000,0,0,4
1000000,10.0,5.0,True,,1.0,2,249,-1,-1,1014407,871809,1000000,1.4406999999999999,5000,2,2,0
1000000,10.0,5.0,True,,1.0,10,249,-1,-1,972623,972623,1000000,2.7377,5000,0,0,1
1000000,10.0,5.0,True,,1.0,7,249,-1,-1,997295,906118,1000000,0.2705,5000,1,3,2
1000000,10.0,5.0,True,,1.0,0,249,-1,-1,970868,921571,1000000,2.9132000000000002,5000,0,2,3
1000000,10.0,5.0,True,,1.0,6,249,-1,-1,989860,989860,1000000,1.014,5000,0,0,4
1000000,10.0,10.0,True,,1.0,10,249,-1,-1,830292,830292,1000000,16.9708,5000,0,0,0
1000000,10.0,10.0,True,,1.0,1,249,-1,-1,1033891,1033891,1000000,3.3890999999999996,5000,0,0,1
1000000,10.0,10.0,True,,1.0,2,249,-1,-1,935354,935354,1000000,6.4646,5000,0,0,2
1000000,10.0,10.0,True,,1.0,3,249,-1,-1,1099765,1089875,1000000,9.976500000000001,5000,0,0,3
1000000,10.0,10.0,True,,1.0,1,249,-1,-1,1059750,958310,1000000,5.975,5000,2,3,4
1000000,20.0,1.0,False,,1.0,8,249,-1,-1,761425,761425,1000000,23.8575,5000,0,0,0
1000000,20.0,1.0,False,,1.0,9,249,-1,-1,1136218,1012672,1000000,13.6218,5000,1,1,1
1000000,20.0,1.0,False,,1.0,4,249,-1,-1,681800,607665,1000000,31.819999999999997,5000,1,1,2
1000000,20.0,1.0,False,,1.0,16,249,-1,-1,594774,594774,1000000,40.5226,5000,0,0,3
1000000,20.0,1.0,False,,1.0,5,249,-1,-1,1025791,914253,1000000,2.5791,5000,1,1,4
1000000,20.0,5.0,True,,1.0,5,249,-1,-1,855423,855423,1000000,14.4577,5000,0,0,0
1000000,20.0,5.0,True,,1.0,3,249,-1,-1,1015056,1015056,1000000,1.5056,5000,0,0,1
1000000,20.0,5.0,True,,1.0,2,249,-1,-1,1065736,896414,1000000,6.5736,5000,1,2,2
1000000,20.0,5.0,True,,1.0,6,249,-1,-1,792223,695129,1000000,20.7777,5000,2,2,3
1000000,20.0,5.0,True,,1.0,94,249,-1,-1,1087937,1087937,1000000,8.7937,5000,0,0,4
1000000,20.0,10.0,True,,1.0,20,249,-1,-1,1006066,799173,1000000,0.6066,5000,2,2,0
1000000,20.0,10.0,True,,1.0,16,249,-1,-1,1126198,1126198,1000000,12.6198,5000,0,0,1
1000000,20.0,10.0,True,,1.0,8,249,-1,-1,910561,910561,1000000,8.943900000000001,5000,0,0,2
1000000,20.0,10.0,True,,1.0,5,249,-1,-1,900582,715382,1000000,9.9418,5000,2,2,3
1000000,20.0,10.0,True,,1.0,1,249,-1,-1,954263,758023,1000000,4.5737,5000,2,2,4
